Season,Team,Pos,Inn,rSZ,rCERA,rSB,rGDP,rARM,rGFP,rPM,rTS,DRS,ARM,DPR,RngR,ErrR,UZR,UZR/150,FRM,OAA,Range,Def
2016,"Nationals","---",13137,0.04394606070127338,0,0,2,3,2,-8,6,2,5.706122017465532,0.5123708844184875,-14.995279810973443,5.319212239890476,-3.4575666609453037,0.8223882777969722,5.8799999402835965,-9,-7,2.5267339553910277
2025,"Marlins","---",1620,0.02071899138536537,-1,-1,0,1,2,4,2,3,,,,,,,0.03499999549239874,4,3,2.4277567432434184
2024,"Braves","---",12990,-2.171109037473798,0,-3,-3,-2,8,13,23,35,0.6391519997268915,-1.5519275665283203,0.9175621830909222,4.10286385211748,4.107650320336688,0.6405628838940924,0.21499998588114977,0,-1,2.3423690146578524
2022,"Marlins","---",12936,2.665422030724585,-3,-4,4,8,6,3,3,11,6.482629016041756,2.3898324999026954,-8.850567123792644,2.8544153411457955,2.876310597814154,2.0260893759312677,-2.4749999856576324,5,2,2.3104070422137752
2018,"Rockies","---",13071,8.140264065004885,0,-1,3,-6,0,19,21,39,-1.6385392285883427,3.9497872358188033,-13.869681085343473,15.67407721377458,4.1156545374542475,0.5561263501740801,10.76499989721924,-3,-5,2.2516837730348165
2016,"Red Sox","---",12957,2.7709750654175878,1,4,1,7,12,24,17,69,5.783850140403956,2.630745941773057,16.446487811394036,4.478187040462217,29.33925601793453,5.167707577947263,-2.0699998633936048,-9,-4,2.009847357769729
2022,"Rangers","---",12915,8.977055978495628,4,-1,-4,2,-13,3,13,5,3.427579519106075,-6.379418097436428,-3.1455802363343537,6.338454073644243,0.2410361736547202,0.24909423464932123,11.234999840147793,-4,-3,1.9799448899669034
2022,"Padres","---",12990,-11.761836012476124,2,-6,0,-4,-1,17,13,8,-7.877093874383718,-1.9364546164870262,3.56223709724145,10.380011741770431,4.128700282424688,-1.329335739814978,-12.734999939799309,29,24,1.8009808584295328
2014,"Rangers","---",12837,-7.466848972500884,-1,1,3,5,-8,-46,8,-43,4.996666967868805,4.164022302953526,3.5123749825143022,-1.7649556240321544,10.908110814751126,2.394929332903492,-10.399999933317304,,,1.5080831942357076
2023,"Dodgers","---",13017,7.980583046446554,5,-2,4,1,2,17,34,57,9.665360201150179,3.4808138757944107,5.535335118416697,-11.045833545387723,7.635674303397536,3.2966991220937905,3.744999955408275,-3,-1,1.47104582581276
2025,"Cubs","---",1827,-1.2063850139384158,0,0,-1,0,3,-3,5,5,,,,,,,-1.079999988898635,0,1,1.415422866558277
2010,"Tigers","---",12999,1.1284708986058831,0,-4,5,7,-15,13,0,-5,1.925327436067164,4.00642011128366,19.943473350722343,0.39982331050850917,26.27504714357201,3.9769895724708886,-20.85499974898994,,,1.415081925967069
2024,"Astros","---",12888,-2.606478938643704,-2,1,2,-3,1,-9,19,1,0.06329415924847126,1.1720103938132524,9.625990794529116,-1.159620379057742,9.701675231015543,1.5278030975696801,-0.6599999396130443,-3,0,1.3398179223627116
2014,"Pirates","---",13107,16.074474059976637,2,6,3,4,-2,3,8,37,-2.115147612988949,0.8196772029623389,-17.165786167657643,-3.6343613412464038,-22.095612670324044,-3.588269206431401,17.390000195242465,,,1.2943668010889375
2021,"Braves","---",12696,-1.4895809704903513,-1,-3,-1,3,0,17,37,50,5.625622084364295,0.11929362267255783,-11.002869428542908,0.7512836525565945,-4.506669722497463,0.014332225237270853,-0.37000002060085535,6,5,1.2301699091832394
2025,"White Sox","---",1563,-1.4150360053754412,0,0,-2,2,0,-2,6,3,,,,,,,-0.24499999545514584,3,3,1.1628750581067429
2022,"Mariners","---",13023,4.7482610021252185,4,2,-1,1,2,-3,32,36,-1.318290775641799,1.3138020534534007,-0.15125666558742523,3.3980138355400413,3.2422684526536614,0.35183616350880265,2.540000069886446,1,2,1.1582065965095454
2016,"Angels","---",12792,-0.3073341099003528,1,3,-1,4,13,-1,17,38,5.945624213665724,1.1003832202404737,25.45101314011299,-6.8081289478359395,25.68890341228689,4.682763823078261,-6.944999982602894,-2,-2,1.0532456389708162
2025,"Brewers","---",1671,1.2650670022703707,-1,1,0,-1,0,1,6,7,,,,,,,0.6699999989941716,-2,-1,0.9442984063656901
2025,"Pirates","---",1794,-0.45971398893743753,0,-1,0,1,-3,8,-2,1,,,,,,,-0.22499999590218067,4,3,0.6904945946891535
2012,"Blue Jays","---",12993,-4.61889799265191,1,0,-4,16,5,37,12,72,10.105530698550865,-3.8899873811751604,-15.14881684737702,4.2962154206761625,-4.637064569280483,0.6874370065647994,5.2949997913092375,,,0.6629577676719265
2018,"Pirates","---",12906,-10.787397970445454,-1,5,-1,10,-12,-8,22,12,11.939776051789522,-0.12570511363446712,-11.023683466813054,-3.5472327213353765,-2.756855900217488,1.7538472382778878,-10.070000018924475,5,6,0.5358090168536389
2018,"Indians","---",13116,12.51904291799292,2,-3,-1,2,2,-26,15,0,11.511547220870852,-1.3468663766980171,11.945171765051782,5.3870008432422765,27.496849859133363,6.0500422004792345,8.134999939240515,-13,-11,0.5266631924049667
2021,"Marlins","---",12735,4.285611995495856,1,2,7,16,-13,25,13,55,14.980329939164221,4.1669373493641615,-2.819006582212751,-15.64036566244613,0.687901352866902,3.4490692890241084,1.6850000731647015,-6,-4,0.5151419594895987
2025,"Guardians","---",1557,2.6126620231661946,0,1,0,2,0,-5,7,7,,,,,,,1.3849999913945794,-5,-5,0.37878422439798487
2023,"Rockies","---",12726,-16.32718090317212,-4,6,7,9,-2,8,0,20,16.45568287372589,-2.0945404544472694,6.304236366413534,14.846892049070448,35.51227362221107,6.311323769895827,-14.29999965801835,-1,-3,0.3496891622470635
2015,"Mariners","---",13167,13.99366813362576,-2,2,-4,-11,-3,-42,-12,-61,-9.247777826618403,-0.11822614818811417,-17.184424860179206,10.578641214424351,-15.971811272553168,-3.481923570374651,14.285000049509108,,,0.31814763124075895
2020,"Tigers","---",4431,-4.548833932727575,-1,-2,-1,-6,0,3,2,-12,-5.123705163598061,0.17585066659376025,11.731554547674023,-0.8927930720819859,5.890881289262325,0.581845602617163,-4.3549999399110675,7,5,0.31709638222069625
2010,"Orioles","---",12927,6.878892019856721,0,2,0,14,-3,-32,0,-13,9.248507154290564,0.49342069774866104,-22.328939590603113,-1.9877344538690522,-14.57469482801389,-0.33917406390107907,12.824999986216426,,,0.24528876708059322
2014,"Mets","---",13173,-1.0108069847337902,-3,-3,-4,2,-7,30,-6,12,0.5269900262355804,0.032365590799599886,-3.006133113754913,3.7856264783476945,1.3388584891799837,0.28493501865818394,1.689999956637621,,,0.038872643601371326
2025,"Royals","---",1722,1.212366983294487,-1,1,-2,2,-1,-6,3,-4,,,,,,,0.8100000275298953,1,0,0.03618558484693024
2018,"Twins","---",12990,-7.6727759900386445,0,-3,-4,4,-4,-3,30,12,-1.2050161492079496,-2.372776964213699,10.47190672531724,-5.478066130061052,1.416017642710358,-0.15217554981405745,-0.8800000678747892,7,7,-0.06505503483841579
2020,"Astros","---",4716,0.4084820350399241,0,-1,1,-2,1,13,-1,9,-8.579973012208939,0.38201175443828106,-9.590126127004623,7.949886459391564,-9.838207298889756,-8.075512119896176,-1.7650000294670463,7,5,-0.12170244491447635
2020,"Giants","---",4659,3.3508259812369943,0,-1,-4,-3,2,-1,7,3,-3.6215129904448986,-2.364247515797615,2.962815295322798,-5.964745840930846,-8.987676560878754,-4.2815772268005805,0.974999975413084,1,0,-0.17775549334276297
2015,"Padres","---",12963,7.438888920063619,0,2,0,-10,5,-17,-4,-20,-9.456427313387394,-1.03365867305547,-15.33266170299612,2.1434647905443853,-23.679293790832162,-5.292145692339167,21.459999808110297,,,-0.20924634575962386
2023,"Mets","---",12747,13.625775979278842,-1,-6,-3,-4,2,-18,-3,-25,-6.2490883357822895,0.1616027986165136,-9.69267379224766,3.724970388924703,-12.055187289835885,-2.851935521661886,16.325000122189522,-16,-13,-0.30006898283705397
