Season,Team,G,GS,IP,K/9,BB/9,HR/9,BABIP,LOB%,GB%,HR/FB,vFA (pi),ERA,xERA,FIP,xFIP,WAR
2015,CHC,714,162,1461.1,8.813185115318895,2.5066151935253598,0.8252737983597007,0.28700678562452875,0.72726093,0.465838509,0.107285828,93.07370865425054,3.362682790331318,,3.297143035081233,3.3663379844479606,22.92551477474626
2017,ARI,675,162,1441,9.256072691,3.222762151414339,1.068008387,0.2944372574385511,0.74156196,0.480686695,0.131134969,93.62633832825662,3.6724498934721543,,3.796779216490484,3.863790610847559,22.864244205877185
2022,PHI,678,162,1428.1,8.966395042014462,2.917386440233799,0.9451575940282286,0.30240902101486417,0.71229558,0.441872043,0.106232294,94.42225796352706,3.975962945545415,,3.6004123668763004,3.6986258617058727,22.833409663056955
2012,TEX,590,162,1442,8.026352531341592,2.783633926110692,1.0922330427564375,0.2920611798980335,0.71481481,0.438811601,0.116201859,93.49933642838478,4.019417597,,3.9016643247260205,3.857410183835597,22.249105134047568
2022,ATL,680,162,1448,9.658840472801804,3.1077350298590103,0.9198895688382671,0.28563843907618797,0.74550291,0.435163701,0.104446012,94.67461109251772,3.4558013532032197,,3.4591161094385905,3.5790632488616945,22.206172479316592
2015,WSN,630,162,1434.2,8.418680823323855,2.2834573917212246,0.9096190159329055,0.30007372818874417,0.72692794,0.446715328,0.103349964,94.03111712,3.6196563599536997,,3.4528316881588275,3.5820398832545384,22.18994295783341
2018,CLE,670,162,1457.1,9.535225278953156,2.513495264594517,1.235132808154554,0.2975912975912976,0.76026059,0.425473579,0.136892539,93.18893435635144,3.7733307289121627,,3.7848598287866158,3.656549881132148,21.977794951293617
2021,SFG,761,162,1455,8.814433706447877,2.5731960855314506,0.9340206945078102,0.27945274892323285,0.74855415,0.455831265,0.109341057,93.66160593192315,3.247422944480797,,3.548041026057397,3.8735284042905747,21.97512681595981
2024,PHI,679,162,1442.2,8.939695510694861,2.7698707653513734,1.1291590282175645,0.2945066124109868,0.7372924,0.458670591,0.131732168,94.03338271004041,3.855360659880966,,3.858947469627638,3.667981343030074,21.797390786465257
2019,WSN,692,162,1439.1,9.448124819701755,3.2327468774227714,1.2630848534611214,0.2961228207129846,0.73018591,0.425846925,0.139406487,93.80822409232749,4.276980394888154,,4.1436065790803855,4.321716357882366,21.734436947852373
2017,LAD,698,162,1444.2,9.649978073543133,2.753576700133031,1.1462853231323025,0.28086253369272235,0.77771649,0.427408768,0.134306569,93.13532696576918,3.3827876655480447,,3.6698686429565623,3.700993217207579,21.717351347208023
2021,NYY,674,162,1435.1,9.838133671877424,3.084997939,1.2289829188578554,0.2840477482365708,0.73981274,0.418550272,0.128777923,94.87553166557284,3.7621926087485367,,3.904358383507959,4.000056828685919,21.639994671568274
2010,COL,675,162,1442,7.701803886672718,3.2766993845244548,0.8675451703788556,0.3022201002625925,0.7083845,0.464862298,0.095928226,92.80738870834203,4.138003222742311,,3.8281892483223685,3.8022370405127894,21.61529930215329
2022,NYM,645,162,1438.2,9.790316038959487,2.6774794023480255,1.0572290163477018,0.29728275490987355,0.75956782,0.433428497,0.118430273,94.31039830288918,3.5845693867883615,,3.504460696087997,3.4457168115189187,21.53150705760345
2016,NYM,700,162,1447,8.682792051727114,2.730476870134816,0.9454042921651299,0.30803461063040793,0.75638862,0.442430181,0.110867979,93.79677030984904,3.5825846860994397,,3.5653578982319574,3.7778932309053728,21.504415955860168
2023,TBR,698,162,1442,9.405687162681614,2.7399447010067877,1.1047157450528504,0.28387605042016806,0.72411057,0.443262411,0.124385101,95.10619383785836,3.8696257736314537,,3.804971047398459,3.8408375864133353,21.33940893597901
2013,TEX,638,163,1463.1,8.050797793,3.0628703597301183,0.9656037077864028,0.2934204160619255,0.75462799,0.427794847,0.10651289,93.47026574,3.6287018318087747,,3.7729113708578987,3.754262179771833,21.21791085600853
2015,CLE,637,161,1432.2,8.838762751927542,2.669846602394602,1.0114007129071316,0.28811804297178356,0.72752366,0.445060483,0.117346938,94.2630889,3.6812473153017335,,3.620797129992532,3.5730712897674297,21.053089428693056
2019,CLE,684,162,1437.2,9.440298104251815,2.817065084160024,1.295849938713611,0.2911928061359429,0.76003137,0.397066262,0.135648754,93.16343903525971,3.7936476466688327,,4.0563467144531415,4.2959907378423665,21.042810877610464
2022,NYY,669,162,1451.2,9.045465831493688,2.7526983064997927,0.9733640408118637,0.2675059008654603,0.76319738,0.440966921,0.107460643,95.13765223251315,3.304477921991868,,3.5601922377054662,3.6441093747524262,20.82995615026448
2012,LAD,668,162,1449.2,7.921821953746904,3.346286859772399,0.7574155786497824,0.28267254038179146,0.74784049,0.455481972,0.088856518,92.54943293250884,3.3524951841875614,,3.6366457606225664,3.9332023729134633,20.813114270567894
2013,LAD,666,162,1450.1,8.017468183796932,2.8545165360267717,0.7880947827726088,0.2905109489051095,0.75446483,0.4714424,0.098525989,92.44089597,3.2516666627783226,,3.4450045025907845,3.5208295986346076,20.621540894266218
2015,STL,677,162,1464.2,8.166363900087093,2.931042573620424,0.7558034309335685,0.2971153846153846,0.79353933,0.480326295,0.093536121,93.90776776,2.9371873169613476,,3.4797476248720134,3.7129142555564494,20.560096099041402
2014,CHC,699,162,1463.1,8.063098592727153,3.099772456700599,0.70728935,0.30381245560028414,0.69599109,0.440321437,0.080139372,92.97900472863802,3.923918308283695,,3.508106412743872,3.6984935845895563,20.495352475671098
2012,TBR,634,162,1459.2,8.527289894917226,2.8917562984209537,0.8570450436684702,0.2766118836915297,0.75509158,0.479027053,0.106595092,93.56166271190348,3.193880090793292,,3.5123557534152443,3.586070459674124,20.437797968741506
2023,MIN,650,162,1451.1,9.673863714425188,2.747129247109204,1.2030317696144144,0.291932059,0.74653232,0.414303959,0.123409669,93.77030276,3.8695454857700753,,3.8889402610121118,3.9420424396914857,20.428248228505254
2021,BOS,725,162,1419,9.684990425,3.4630024703293953,1.1162791845750433,0.32285938727415553,0.7188409,0.441555162,0.12625538,94.81913475076152,4.274841877293063,,3.9515704960110574,4.072444930193912,20.352192424295936
2022,SFG,738,162,1433,8.604327395338611,2.7697141469666624,0.829030085,0.3104294478527607,0.69962468,0.476522995,0.097922848,94.51989942716872,3.8625265314841215,,3.4299467327969526,3.6250185979598153,20.322811153251678
2014,CLE,735,162,1468.1,8.887629319787246,2.844041382331919,0.8274689366698471,0.3091042584434655,0.73194685,0.467084639,0.1,94.06588350699403,3.573439926507562,,3.4189718578224784,3.3600910984662944,20.302898071240634
2024,KCR,668,162,1428,8.439076386,2.9747901823679412,0.9201681496307615,0.2907035175879397,0.73204925,0.432425803,0.095863427,94.05026127150839,3.756302857396807,,3.758916806134258,4.042382379611836,20.23172154
2016,LAD,768,162,1453,9.353063657303908,2.8740539980059694,1.0220235122219503,0.2880690737833595,0.73775773,0.427582671,0.116855524,93.11209488454718,3.7040609715680377,,3.6118047560834476,3.7541504390282934,19.97896736767143
2011,LAD,622,161,1432,7.950419698617858,3.186452796204944,0.8296090120296895,0.2851851851851852,0.74143566,0.427903543,0.088235294,92.67154754838299,3.5635478016729847,,3.6091852201731234,3.723264096564254,19.957604065537453
2019,CIN,697,162,1438,9.713492157061577,3.3546596624903384,1.339360387636068,0.28563700297538547,0.73702378,0.443460135,0.163733741,94.39406212,4.180807191312586,,4.229308627290905,4.1026688952075885,19.825670492835343
2019,NYM,664,162,1461,9.363450674501333,3.080082458717544,1.256673643156758,0.3042046605876393,0.73121353,0.433782129,0.138681169,95.25468561728785,4.250513793030211,,4.098335372744246,4.285961574740757,19.82301455223933
2012,PHI,602,162,1451.1,8.588654474940727,2.5362885777983806,1.103812632880469,0.2980769230769231,0.72919286,0.435194174,0.121170864,92.34936894814065,3.8571430205148967,,3.716638617,3.6083659354318325,19.76796412328258
2015,LAD,677,162,1445.2,8.690800877190574,2.4590733141047827,0.902697799,0.2961091460333502,0.74660633,0.501373969,0.120632279,93.80965234400941,3.455153643868745,,3.404748951,3.3278018815506685,19.707368499832228
2018,PHI,758,162,1445.2,9.120360632,3.112751069,1.064560865602747,0.30314561136478946,0.71030476,0.454206072,0.1240029,94.10587009480548,4.1461844239264884,,3.8334775291419265,3.871229818219857,19.684070382732898
2014,DET,635,162,1454,7.700137966985288,2.8596975407935714,0.7861073326423887,0.3123262279888786,0.70730624,0.442386831,0.083060824,92.92609182421913,4.011004342931243,,3.5964887824205864,3.760711579402039,19.65675920958165
2014,LAD,658,162,1464.2,8.436732553527763,2.636094876521056,0.8725535488717715,0.29242053789731054,0.74011931,0.47789321,0.107738998,92.83318397745329,3.4041877892602916,,3.480454289097182,3.332292767707105,19.52412634436041
2012,OAK,624,162,1470,6.955102081707943,2.828571445201646,0.9000000052914328,0.2794930875576037,0.75442185,0.417235106,0.091078066,92.19416729849449,3.4959183879007356,,3.8856085622682732,4.197687887019008,19.497870442690328
2015,PIT,662,162,1489.2,8.083687999338334,2.736854008744593,0.6645782361189961,0.3024298183533852,0.74971687,0.503635937,0.094339622,94.37360171,3.2262252553413084,,3.360490157887092,3.555591485780556,19.465682024369016
2012,WSN,644,162,1468.1,8.12145337,3.0463111884511367,0.7906924412680013,0.2822249093107618,0.75087381,0.463101863,0.092274678,94.30871993802707,3.3405223293880675,,3.543260293822103,3.7990703815569473,19.461124688386917
2023,SEA,712,162,1449.1,9.060028387811776,2.614305655427524,1.1425943957212932,0.28725868725868725,0.73599053,0.431051587,0.121935056,95.06761714177448,3.738270795,,3.881535354252465,3.9525389000240265,19.38667540345341
2024,SDP,701,162,1439.1,9.085457093,2.888837699086252,1.056739331483932,0.29061371841155237,0.72777638,0.414414414,0.109032258,95.41072426796228,3.8580364942342373,,3.7764844679958385,3.878346239812224,19.31672410480678
2010,TEX,643,162,1455.1,7.303481966624704,3.407467030999333,1.0018324120179527,0.28031015037593987,0.73585122,0.414954996,0.092783505,92.87421995717565,3.9331198397741844,,4.167627203707781,4.185688519655276,19.291124760638922
2011,TEX,579,162,1441.1,7.361933771703474,2.8785847911410527,1.0615171680997375,0.2777911164465786,0.72493734,0.426352941,0.106583072,93.31784963005605,3.790240711979651,,3.9779765287890108,3.834866260316608,19.202788019552827
2017,HOU,681,162,1446,9.91493847,3.248962888628427,1.1950208325989615,0.30048205677557577,0.7366235,0.473207351,0.149068322,93.54299119855975,4.120332245731836,,3.908677092479187,3.7669775754521626,19.014902217313647
2015,NYM,647,162,1462.2,8.226755388,2.3566546849456653,0.9352780995084625,0.28789346246973363,0.74266975,0.462629175,0.108031272,94.40429024045905,3.4519145646332072,,3.5321808348051422,3.600736019,19.00692442059517
2022,SDP,649,162,1443.1,9.047806622375253,2.9182450029439133,1.0787529604899508,0.28187225239203517,0.73503298,0.412381427,0.110755441,94.32182167591066,3.8099309760656648,,3.8156643060288467,3.8595467632856733,18.973419185786042
2018,LAD,756,163,1476,9.542683621436892,2.5731709190072642,1.0914634940812802,0.2843111915223572,0.76220723,0.449056603,0.133781763,92.58294430340729,3.3963417106328104,,3.5981009843266714,3.518738513294446,18.972702901810408
2021,TBR,693,162,1455.2,9.138081767706927,2.6956722941273483,1.1376231699986974,0.2808842652795839,0.73727795,0.415264875,0.122666666,94.10281755256098,3.6725443640175337,,3.794490319042412,3.969353984849503,18.93726835027337
2015,HOU,644,162,1441,7.994448829537172,2.641915511636112,0.9243581459152355,0.28494227462539923,0.73780955,0.473164861,0.109386548,92.64010427662886,3.5725193206994237,,3.662393229870428,3.712765875090945,18.857196735218167
2016,CHC,665,162,1459.2,8.884905756546434,3.0520668629357983,1.0050240376940103,0.2551047467515248,0.77467693,0.4692607,0.130608974,93.3070239,3.1507195292125107,,3.7706755146352764,3.7430457336588896,18.836892373510636
2016,BOS,625,162,1439.2,8.514471651840108,3.0632093314255897,1.1002547802671505,0.292713568,0.72866149,0.415158924,0.113621691,93.80306598,4.000926473698729,,4.000230284956861,4.2030658357103095,18.803494634048548
2019,OAK,709,162,1465,7.980205308035985,2.9303756211956618,1.234812368679933,0.2776155717761557,0.75143427,0.414548022,0.126177024,93.0436985,3.9686009461056555,,4.336193850561413,4.7155829337399116,18.75772683136165
2012,CIN,587,162,1453,7.7302138603259944,2.6448728512493584,0.9415004060653454,0.28817616084250836,0.76856649,0.458549222,0.106966924,93.90083791001858,3.344804074179516,,3.723495494990602,3.799465371007531,18.707672065123916
2016,NYY,645,162,1428.1,8.777363484749289,2.797666466,1.3484248282385842,0.2922094508301405,0.74195203,0.469317623,0.155072463,95.33531164127994,4.164994446101422,,4.196035365984055,3.8575492503232147,18.661833439953625
2023,MIA,706,162,1435.1,9.342778429475858,3.2229450421144907,1.197631329,0.3003921568627451,0.72514479,0.445701357,0.131906077,95.34286245,4.213655774904548,,4.131491907914715,4.0695225612301495,18.639818409574218
2023,SDP,669,162,1441,9.024983332029823,3.4788344054952325,1.0867453977669128,0.28616187989556136,0.75629746,0.446518668,0.124910265,94.13110458033563,3.7349065969230684,,4.137066796637394,4.165601839215926,18.59538176120259
2017,COL,711,162,1437.2,7.950383353663878,3.330396806,1.1894274308630999,0.3054413542926239,0.72244206,0.484812809,0.142428785,94.49622876500489,4.513564092906816,,4.323417690779104,4.255896888453636,18.586806621402502
2014,ATL,634,162,1455,8.047423329,2.9195878642428337,0.7484536685876756,0.30028873917228105,0.74973663,0.426987951,0.082819986,93.56297772687061,3.383505427417013,,3.474520237486123,3.634475427819911,18.562360303476453
2018,BOS,697,162,1458.2,9.612888923622599,3.1590495050672467,1.085923267366866,0.2943169968717414,0.7578871,0.423754403,0.119402985,93.59657261408226,3.7513712872673555,,3.818566889330822,3.918987818042111,18.525521114468575
2016,DET,637,161,1428,7.764706297523032,2.9117648615711373,1.147058884861357,0.2996845425867508,0.72170487,0.444575471,0.1170418,93.41755640335182,4.241596865448864,,4.155664078255237,4.312533247275147,18.45816078595817
2024,MIN,697,162,1440.1,9.372831184789044,2.7056239353424374,1.1872252834066124,0.2941327843540916,0.70108349,0.400842835,0.117067159,94.22052260474086,4.261513912017419,,3.8441007587604696,3.8329850276067465,18.45142598170787
2015,NYY,659,162,1457.2,8.458725060570746,2.9265953859200975,1.123713840163413,0.3003163786809443,0.73793756,0.469725638,0.13592233,94.56538918782988,4.031786470476421,,3.967803780304463,3.700203157,18.416817925288342
2010,SFG,638,162,1461,8.199179089151345,3.560575141644987,0.8254620570595644,0.2816728167281673,0.77016973,0.419590643,0.080287597,92.2896075,3.363449874287479,,3.739717889962237,3.942489800165527,18.41643086541444
2023,BAL,722,162,1453.2,8.859666242,2.9284571155020975,1.0958497028411656,0.29261507334344966,0.73480459,0.437179799,0.119513841,94.61684064,3.906673234,,3.9752880926261978,4.076834044046668,18.192779132863507
2016,CLE,665,161,1445,8.707266946000585,2.871280444997332,1.1584775765065156,0.2893272635306019,0.734373,0.466666666,0.137168141,93.63991375623894,3.8553635476211463,,3.9126503931134557,3.8023075581075823,18.185680210590363
2013,NYM,697,162,1476.2,7.3686237263677015,2.791422387656251,0.9264109234143015,0.29478976234003657,0.72938204,0.444620611,0.1,93.20182433232635,3.784876206843956,,3.788712234183711,3.8568068720437045,18.08679252967704
2013,CIN,623,162,1473.2,7.914951646556684,2.656638862848887,1.0382266820328983,0.2734793187347932,0.77456647,0.441063727,0.115254237,94.38404182,3.3833975402719156,,3.8085420297992854,3.676270710177266,18.041743718087673
2010,DET,578,162,1444.1,6.580198939076533,3.346180710496305,0.8848373573379429,0.29627103228740337,0.70555135,0.438230008,0.082992402,94.07113831098117,4.287099308792286,,4.144078365502265,4.312697229921151,18.010067120194435
2011,OAK,622,162,1447.2,7.211605341846592,3.2265717003606738,0.8454985573199454,0.2891006274692075,0.72073617,0.440662373,0.084524549,92.24118031075724,3.7114899905882894,,3.8045712307629866,3.9795549024990784,17.9777392
2013,ATL,628,162,1450.1,7.645139668503824,2.538037438651026,0.7880947547889494,0.2875299760191847,0.76980475,0.458224232,0.093657817,93.10366427540714,3.1772009011963944,,3.4387990179786327,3.5777353140463846,17.93142313696444
2019,NYY,707,162,1443,9.567568331,3.1621624146438005,1.5467776702794132,0.2963157894736842,0.75167955,0.424302788,0.167567567,93.88213382927091,4.309771653883365,,4.467647829442534,4.273624740694282,17.914434503763914
2018,NYM,663,162,1460.2,8.909630811,2.9822000777085576,1.1398905255704197,0.29534068136272545,0.73012048,0.420897718,0.122112211,93.92821250491671,4.072798040011067,,3.9669126803528965,4.033455500406139,17.858150666346774
2022,CLE,669,162,1456,8.592033563750169,2.6888738131160603,1.0631868870252008,0.2744599745870394,0.73842469,0.424637324,0.112052117,93.27711395381876,3.4739013401637373,,3.752540936228768,3.7775182972189567,17.716204456344713
2011,CLE,645,162,1453.1,6.3412849376824365,2.8672020763153987,0.9474771440091921,0.2930540242557883,0.69522001,0.454486204,0.095090118,92.71900414191992,4.241972834289521,,4.064377198965506,4.0866143654781055,17.68655679
2021,PHI,687,162,1418.2,9.389098653,3.2290886582644873,1.2687971152316257,0.295700343,0.71384615,0.454406908,0.146520146,94.13951242699588,4.390038018701425,,4.1512372249128315,4.016148609489578,17.641953375656158
2012,SEA,613,162,1456.2,7.204119619448322,2.774142117609174,1.025629379784238,0.2818998109640832,0.74233658,0.428637734,0.106274007,92.76317916,3.762700555955427,,4.000630663515804,4.093587813,17.618225652724504
2016,HOU,662,162,1468,8.558583794318846,2.7772481796750985,1.1096731137333176,0.3064947701289224,0.73350798,0.451719265,0.126396648,92.88793075,4.064714223233091,,3.852963709,3.874857627713248,17.609400418121368
2014,NYY,637,162,1453,8.485891604,2.465244422260212,1.0158293599263184,0.2982754432839446,0.73274271,0.436920883,0.11333794,93.37311940623289,3.7474192850940407,,3.669760793386057,3.433306117420185,17.517586181347724
2013,KCR,589,162,1448.1,7.506559651015735,2.914384500270182,0.9631761141617872,0.2899904214559387,0.76853526,0.417602996,0.100193923,94.02130785821348,3.4487918926438184,,3.8273711019242933,3.8953383407152042,17.465216231998056
2018,TBR,715,162,1448.1,8.830150634127046,3.1132339674156575,1.019102536239856,0.27822475992732937,0.73314535,0.438803719,0.11476557,94.04814032962369,3.747066032638007,,3.817738902672399,3.975270319475674,17.413118730299175
2015,CHW,576,162,1452.2,8.419688326381989,2.9366683345879787,1.0036714561250053,0.3106207565470417,0.72936879,0.451911659,0.114245416,93.06310600271591,3.983708310422089,,3.8192293949249017,3.8099401261947303,17.403930800326634
2014,OAK,603,162,1463.1,7.651025522333538,2.497038876259981,0.9041002827837862,0.27193407658749397,0.75863433,0.45577746,0.100272851,93.01526534085893,3.222779239310911,,3.6686986705339075,3.600986529970629,17.398092879913747
2011,SEA,513,162,1433,6.833217154547511,2.7383112861973484,0.9106769185748061,0.2850489054494644,0.71445856,0.438204833,0.091424968,92.26065924228766,3.912770484635202,,3.841855247262721,3.916819724911097,17.390040926635265
2024,WSN,730,162,1434,8.246862714459029,2.968619531156104,1.054393406414853,0.30636540330417883,0.69072406,0.427457466,0.109732201,94.63157954107723,4.299163592,,3.9363543290054026,4.027626910916183,17.352486160583794
2011,NYY,627,162,1458.1,7.5414862114154415,3.128914491970236,0.9380572046932464,0.29717091419219077,0.74977467,0.441865808,0.098893949,92.88286639171572,3.7337145318382503,,3.8667577698159343,3.835809758349609,17.346872615860775
2011,SFG,642,162,1468,8.068120302,3.4271118911150005,0.5885558882773525,0.28328060355317597,0.74426381,0.463629684,0.069464544,92.18370814659784,3.206403433010993,,3.3271574183129564,3.65968305,17.32551150606014
2013,STL,645,162,1459.2,7.731902982912212,2.780772125433339,0.6905686874690332,0.29694529955008286,0.74527317,0.484712017,0.084528301,94.08675000196575,3.428180269935558,,3.3856027517541474,3.6282288339755766,17.311350597068667
2010,MIN,627,162,1452.2,6.492886981638267,2.3728775896636036,0.9603029409865758,0.29912810194500333,0.73388042,0.446817881,0.092426952,92.09021846447246,3.9527308151576475,,3.9101049751550816,3.932835356531972,17.29758794978261
2013,WSN,602,162,1445.2,7.694719935922783,2.521328134,0.8840212224118407,0.2911813643926789,0.73649149,0.449964513,0.098474341,94.04576128981508,3.5858889021776075,,3.554886892292972,3.640655704873958,17.274209648370743
2023,TOR,712,162,1451.2,9.473250026996128,3.025488228517088,1.227554650095048,0.29497907949790797,0.75369027,0.41149887,0.129411764,94.28666555334894,3.788060056606436,,4.059632857426934,4.029066735303411,17.250343875959516
2022,TBR,734,162,1435.2,8.676109379,2.407244220710911,1.0782448071934287,0.27726809378185524,0.74598421,0.425259003,0.112052117,94.22247598410634,3.4102626460071237,,3.6822011904773073,3.707532305931921,17.243293202947825
2014,KCR,613,162,1450.2,7.246323789830835,2.72977951,0.7941176755978997,0.2919470874912973,0.73878318,0.431224209,0.081684747,93.95447957650971,3.5052850524438544,,3.6947521888705737,3.8827666775015297,17.20015842479188
2021,CIN,741,162,1434.1,9.562631641,3.8714853820685806,1.2925866915820543,0.2967265047518479,0.7262278,0.441949476,0.148308135,94.33738474766356,4.411108952,,4.336429772422153,4.177958221421003,17.161608387716115
2021,NYM,705,162,1379.1,9.480667660288539,3.099323564099832,1.2397294256399327,0.2866277453433417,0.732,0.425067385,0.139398385,94.50009966548434,3.895360353194947,,4.039294696351416,3.9920440249582443,17.149642020231113
2016,CHW,643,162,1446.2,7.900922580449737,3.2412446176490652,1.1509217932151192,0.29800048181161165,0.73972603,0.430679156,0.120442708,93.12250147276286,4.118433660045453,,4.274671113489909,4.380682241424476,17.107423547189683
2018,COL,681,163,1452.1,8.731467446,3.2533856701815558,1.1402342158350596,0.29944779116465864,0.71268569,0.451904296,0.134996331,93.35572819072434,4.331650635156015,,4.058985713253862,3.9620047849818087,17.06169767677784
2017,MIL,712,162,1445.2,8.379525675675607,3.442702599293173,1.1517178677563056,0.29780876494023906,0.74813111,0.457066407,0.13483965,93.47482218925536,3.996772276213774,,4.239493595217388,4.264065127368264,17.051526799594285
2022,CHW,711,162,1447.2,9.014506747085093,3.3136083422043825,1.032005600011121,0.2950570342205323,0.71182207,0.414723926,0.105263157,94.50888737683047,3.9352984626930096,,3.810105470211557,3.9320552026639453,17.03961763996631
2024,CIN,696,162,1428,8.634454492224709,3.069327983732433,1.235294219325579,0.2822868810617662,0.7389898,0.384388081,0.114352392,94.44503191329517,4.090336471134187,,4.250513480963262,4.2810333772178835,17.032511407509446
2012,NYY,647,162,1445.1,8.207104253253462,2.6838102679455558,1.1831182155676463,0.29558213326824506,0.75108359,0.448815165,0.130494505,92.29571963975138,3.854474607559858,,3.975909759729505,3.746047877,17.014697997190524
2024,DET,666,162,1447,8.421562663,2.5874225021229917,0.9889427351864319,0.27768014059753954,0.72324139,0.436845947,0.105367793,94.51604870889429,3.6261233623502505,,3.704143963,3.8524651138701245,16.99374342849478
2023,LAD,713,162,1446.1,8.637013640439463,2.8250750668296223,1.244526461158424,0.27773507558288496,0.72632266,0.423323471,0.129870129,94.06838057064056,4.057156263376462,,4.2264624027901725,4.189238409664764,16.93711935635656
2019,CHC,738,162,1442,9.012483837922552,3.3328714469879803,1.2170597980574085,0.2999745999491999,0.74140944,0.458794587,0.149539877,92.36277036,4.100555319608807,,4.246603230299165,4.287466252316494,16.908844810910523
2024,SEA,685,162,1433,8.893231718216795,2.317515892670902,1.1493371500237806,0.2620999735519704,0.73797431,0.403312101,0.114375,95.5541443,3.491975166,,3.7317275569900152,3.7597899807689394,16.896233637169644
2010,LAD,637,162,1441.2,7.953295664520467,3.3648558580663517,0.8365318830814306,0.28747582205029015,0.70884322,0.446153846,0.086118251,92.17058204,4.014104483741492,,3.761079495,3.8708480241117416,16.829103521071374
2016,TOR,649,162,1459.1,8.103700930724845,2.843079246,1.1285976182059714,0.282470703,0.74448186,0.46572104,0.129879347,92.91892300690851,3.7928280611840024,,4.0449158640015055,4.022872545075975,16.821070442267228
2017,CHC,693,162,1447.1,8.948180765491973,3.4449563197238033,1.2063565451740395,0.2853437094682231,0.74220653,0.461866532,0.144560357,92.74490733710145,3.954859601704583,,4.1967921821530165,4.103626394602681,16.81075281603262
2011,TBR,600,162,1449,7.099379727715525,3.1304351555281054,1.0000001191270338,0.2651588065447546,0.75522802,0.421226415,0.097753491,92.78071463468561,3.5838513586105494,,4.030907454565909,4.014382808297478,16.79415391711518
2013,PIT,627,162,1470.2,7.716908671488265,3.151632010956746,0.6180870545759831,0.28523809523809524,0.75002869,0.52501191,0.089143865,93.59444200288102,3.2740254871104058,,3.419114586838669,3.578805252,16.792724388302304
2013,CLE,702,162,1441.1,8.610777912654601,3.459297290508085,0.9179001835824703,0.301792829,0.74155903,0.445291369,0.106831395,93.37804835707888,3.81521777,,3.734024656688109,3.712396758008732,16.772019994445145
2011,MIL,596,162,1441.2,7.847167963144783,2.7468209258422474,0.9176879,0.28794054183649004,0.73241704,0.446763101,0.097222222,91.84073159461197,3.639537726740978,,3.5913978705008684,3.5833939766286242,16.75145112723112
2014,MIA,649,162,1457.2,7.34735957,2.8278072965816343,0.703864698,0.31025873808443033,0.71866112,0.469397042,0.080056179,94.66120242921029,3.790990567906383,,3.5596475946064774,3.7503663434520784,16.71236208640039
2011,DET,583,162,1440,6.9687501276397015,3.0750000563217337,0.9312500170567852,0.2923255813953488,0.7114965,0.444851258,0.093299937,94.01252064145845,4.043750074065369,,3.955247413924318,4.003332779307801,16.685847526649013
2010,PHI,613,162,1456.1,7.310827013106166,2.5708402683450253,1.0382239545239524,0.28892531023179585,0.75314063,0.465493283,0.106463878,91.89785714080368,3.6832230767635457,,3.927235965814684,3.7508456262256984,16.648132690927014
2013,OAK,609,162,1452,7.3326452409459915,2.652892784,1.0103306629536741,0.27605633802816903,0.74787139,0.395402298,0.091779279,91.69342747151155,3.557851537027049,,3.834355818983812,4.045986915611607,16.641137639060616
2014,PHI,623,162,1468.1,7.6923952327928315,3.1934166663626016,0.821339411,0.29472209248014947,0.72230872,0.464402047,0.094233473,93.79657291880994,3.8063565255492815,,3.814658545216565,3.8252368092955367,16.636825333815068
2017,PIT,664,162,1440.2,7.883850804835528,3.192272394034037,1.136973729381986,0.30560190703218115,0.7322011,0.45175644,0.129353233,94.79740769631856,4.2292923889648595,,4.232836462719787,4.327778949123049,16.59111249540001
2017,TOR,740,162,1465,8.428669509180551,3.3726964726968824,1.2470990600318161,0.3033301158301158,0.7180731,0.454143389,0.133377135,92.50060004,4.423208488782796,,4.308493013980502,4.3551436567335635,16.578980670310557
2016,STL,643,162,1448.1,8.016110865,2.9516687294160957,0.9880322694255983,0.303963706,0.7181525,0.494833255,0.128122481,94.13294356376878,4.076409866309387,,3.883959728577847,3.883966996839921,16.577618563271244
2019,BOS,794,162,1471,9.991163025089614,3.701563766184456,1.3154317516192695,0.3121447028423773,0.70770937,0.426205191,0.144489247,93.64156633965649,4.698844582528367,,4.282670309581648,4.394796999884619,16.51395121589303
2018,SEA,699,162,1448.2,8.250345826136394,2.4850439235350588,1.211458912723341,0.29450711132908286,0.72539185,0.425094517,0.126541207,93.60329031243784,4.125172913068197,,4.0543570982690085,4.0613558560035745,16.492145128548145
2022,LAA,652,162,1435.2,8.669840573045269,3.385187208564313,1.053169353775564,0.2760483663493697,0.73047702,0.422310756,0.111037673,94.06292310952145,3.786394581431195,,3.9608174255379685,3.9996836292937403,16.46622737776488
2018,WSN,724,162,1446,8.819502629092023,3.0311205224896365,1.2323652226959918,0.2870299309286262,0.74791381,0.411793855,0.128321451,93.39932101,4.039419341059085,,4.148675068049318,4.131000168181188,16.429437309969217
2013,COL,665,162,1436,6.668524199742553,3.2402509504388153,0.8523677548543113,0.31373858828768647,0.70202971,0.473649247,0.100443131,92.87122531440409,4.437326253,,3.9608070936611304,4.017751122,16.41241502482444
2010,NYY,592,162,1442.1,7.200832453394603,3.369540316146521,1.1169402159078283,0.28077753779697623,0.73982592,0.439383321,0.107057416,93.17848168556954,4.055928158324516,,4.343153347486757,4.145496850985823,16.378370280377567
