Season,Team,TG,W,L,SV,WR,wRC+_lag1,OBP_lag1,SLG_lag1,HR_lag1,WAR_lag1_x,Off_lag1,Def_lag1_x,BsR_lag1,K%_lag1,BB%_lag1,wRC+_lag2,OBP_lag2,SLG_lag2,HR_lag2,WAR_lag2_x,Off_lag2,Def_lag2_x,BsR_lag2,K%_lag2,BB%_lag2,wRC+_lag3,OBP_lag3,SLG_lag3,HR_lag3,WAR_lag3_x,Off_lag3,Def_lag3_x,BsR_lag3,K%_lag3,BB%_lag3,wRC+_lag4,OBP_lag4,SLG_lag4,HR_lag4,WAR_lag4_x,Off_lag4,Def_lag4_x,BsR_lag4,K%_lag4,BB%_lag4,wRC+_lag5,OBP_lag5,SLG_lag5,HR_lag5,WAR_lag5_x,Off_lag5,Def_lag5_x,BsR_lag5,K%_lag5,BB%_lag5,ERA_lag1,FIP_lag1,xFIP_lag1,xERA_lag1,K/9_lag1,BB/9_lag1,HR/9_lag1,LOB%_lag1,GB%_lag1,WAR_lag1_y,ERA_lag2,FIP_lag2,xFIP_lag2,xERA_lag2,K/9_lag2,BB/9_lag2,HR/9_lag2,LOB%_lag2,GB%_lag2,WAR_lag2_y,ERA_lag3,FIP_lag3,xFIP_lag3,xERA_lag3,K/9_lag3,BB/9_lag3,HR/9_lag3,LOB%_lag3,GB%_lag3,WAR_lag3_y,ERA_lag4,FIP_lag4,xFIP_lag4,xERA_lag4,K/9_lag4,BB/9_lag4,HR/9_lag4,LOB%_lag4,GB%_lag4,WAR_lag4_y,ERA_lag5,FIP_lag5,xFIP_lag5,xERA_lag5,K/9_lag5,BB/9_lag5,HR/9_lag5,LOB%_lag5,GB%_lag5,WAR_lag5_y,Def_lag1_y,DRS_lag1,OAA_lag1,UZR_lag1,UZR/150_lag1,RngR_lag1,ErrR_lag1,ARM_lag1,FRM_lag1,DPR_lag1,Def_lag2_y,DRS_lag2,OAA_lag2,UZR_lag2,UZR/150_lag2,RngR_lag2,ErrR_lag2,ARM_lag2,FRM_lag2,DPR_lag2,Def_lag3_y,DRS_lag3,OAA_lag3,UZR_lag3,UZR/150_lag3,RngR_lag3,ErrR_lag3,ARM_lag3,FRM_lag3,DPR_lag3,Def_lag4_y,DRS_lag4,OAA_lag4,UZR_lag4,UZR/150_lag4,RngR_lag4,ErrR_lag4,ARM_lag4,FRM_lag4,DPR_lag4,Def_lag5_y,DRS_lag5,OAA_lag5,UZR_lag5,UZR/150_lag5,RngR_lag5,ErrR_lag5,ARM_lag5,FRM_lag5,DPR_lag5
2020,STL,58,30,28,13,0.5172413793103449,95.33094342463272,0.322122448,0.414755,210.0,21.15437240158019,-28.175787678664875,49.21104355668649,9.984841301571578,0.230257823,0.090968055,99.3545890931168,0.320923427,0.409239723,205.0,18.19039139880597,-15.719216240370162,2.5825553595786914,-10.737821703776715,0.222580645,0.084677419,100.82343544838784,0.333765392,0.42595978,196.0,25.03351654310279,9.007218567881994,28.4327092692256,2.6985886750626378,0.216755105,0.09535295,104.73229914658084,0.325303152,0.442501802,225.0,25.316544338593133,24.948735908132328,24.69684756360948,-11.037342212097428,0.211794954,0.084525148,96.9993306177189,0.321088881,0.394420131,137.0,23.582675667457817,-21.24696914879995,53.78872584179044,0.8628835785202682,0.206385404,0.082423847,3.820637407321632,4.271488779855213,4.364837083746251,,8.719529743626367,3.396814660669314,1.190443303096952,0.75800319,0.449101796,14.918561653234065,3.852725944848759,3.969868201962383,4.236068033526162,,8.268209611978797,3.6672014210197657,0.8905177143791674,0.72997131,0.446462715,14.40711507294327,4.014939378485833,4.093286738109673,4.119761867747569,,8.383590572386955,3.059296929819962,1.1356010915964565,0.73550212,0.463051823,15.695493676699698,4.076409866309387,3.883959728577847,3.883966996839921,,8.016110865,2.951668729416096,0.9880322694255984,0.7181525,0.494833255,16.577618563271244,2.937187316961348,3.4797476248720134,3.7129142555564494,,8.166363900087093,2.931042573620424,0.7558034309335685,0.79353933,0.480326295,20.5600960990414,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025,NYM,18,11,7,5,0.6111111111111112,108.58091948070884,0.319083224,0.41506352,207.0,25.792867364532743,55.4191289370456,-11.184557281434536,-7.850987186655402,0.224132338,0.083360363,100.15693777364444,0.316260566,0.407234756,215.0,18.53681223727495,2.069521465669853,-22.013031089678407,0.8921003728173673,0.219782034,0.086690885,113.47494939755124,0.332087733,0.411914738,171.0,31.15792653657632,88.4046623768877,-4.086200268007815,-8.188713644631207,0.197053108,0.08257772,94.47453038044232,0.314668498,0.390595009,176.0,19.71602980992593,-53.14106274814188,53.28278338257224,-11.765253718538588,0.237704918,0.084528688,122.74457889551174,0.348112379,0.459218981,86.0,11.527318739208138,64.92001176172167,-9.03711624222342,-1.3086109490832314,0.218516893,0.086441421,3.9560900131373584,4.05046414,4.092770774861927,,9.079039383461918,3.6565753118272735,1.0295817857534133,0.72278406,0.440132754,14.032002465071855,4.295599303837176,4.466619650322941,4.504050655771042,,8.877148265474164,3.7808899197975134,1.2073429995992062,0.73467049,0.41975,10.966277460407582,3.584569386788361,3.504460696087997,3.4457168115189187,,9.790316038959489,2.677479402348025,1.0572290163477018,0.75956782,0.433428497,21.53150705760345,3.895360353194947,4.039294696351416,3.992044024958244,,9.48066766028854,3.099323564099832,1.2397294256399327,0.732,0.425067385,17.149642020231113,5.014286388112444,4.455705199520333,4.327679667,,10.063637716001898,3.839610905582605,1.420130060968909,0.69857497,0.417134831,4.956618627533317,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,COL,60,26,34,16,0.43333333333333335,87.2210840134432,0.326222935,0.45565371,224.0,12.07448948924984,-112.47601604685929,36.16671410668641,-5.874030437902547,0.239026717,0.077767175,88.3115484335345,0.322033898,0.435300487,210.0,14.664236536854146,-88.27639810130577,41.55870761163533,0.0606846183072775,0.226124959,0.082065393,87.53267692565302,0.33773216,0.44362125,192.0,14.81837842282594,-106.9087072636296,42.33090075943619,-7.544050689131836,0.227060151,0.083696178,94.1821725087218,0.336137172,0.457427858,204.0,21.44877207301556,-46.98691068239633,58.39876269735396,-0.909892590418167,0.213277742,0.079217447,86.52341723950487,0.31524805,0.432340272,186.0,9.711470044978716,-91.87531997133576,-4.1674202852882445,4.704332083463669,0.211332564,0.063910393,5.578923336214225,5.229656115369668,4.753835073483199,,7.852738415,3.659226998920021,1.6774045665677515,0.68546638,0.460846084,6.024705587886274,4.331650635156015,4.058985713253862,3.9620047849818087,,8.731467446,3.253385670181556,1.1402342158350596,0.71268569,0.451904296,17.06169767677784,4.513564092906816,4.323417690779104,4.255896888453636,,7.950383353663878,3.330396806,1.1894274308631,0.72244206,0.484812809,18.586806621402506,4.917677665629429,4.376504519445172,4.225361146882566,,7.700793578828158,3.4442633586418663,1.1396922630972173,0.67999578,0.490917452,13.13486200920306,5.041598953778307,4.561030194151389,4.326027985483806,,7.016593287361047,3.6534240228255817,1.154709147110676,0.69853318,0.476574759,8.262044475413859,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,OAK,162,60,102,34,0.37037037037037035,102.49560999868233,0.31657631,0.405931417,199.0,23.59218276979303,19.408492670520783,6.714729074854404,0.8466772485990077,0.221002621,0.089285714,103.09800121076002,0.321509777,0.396226415,71.0,8.012657261165177,12.867068636306318,-11.292986784130337,4.790007108356804,0.238073602,0.108132666,107.12993858745529,0.327211753,0.448300665,257.0,25.21230245304237,53.84363122535228,-21.27655142918229,-3.119596434757113,0.213431169,0.092199712,111.91879528591772,0.325332053,0.4391468,227.0,29.46897787862764,80.97912574378803,-8.104746693745255,-8.005614681635052,0.220783373,0.087929656,103.38158439897482,0.319371727,0.435761346,234.0,16.95318921808737,15.129371458196925,-46.96769730374217,-10.280191694386303,0.243388834,0.09222984,4.019539719436816,4.0967613355594175,4.354942483877546,,8.365667041077874,2.7571530263011907,1.1995813850194248,0.73735603,0.402731193,14.709824925288558,3.772315859821162,4.016128286749654,4.382148880806884,,8.836999190136611,2.881630170696721,1.205045344109538,0.75577201,0.412208504,7.486589199397713,3.968600946105656,4.336193850561413,4.715582933739912,,7.980205308035985,2.9303756211956618,1.234812368679933,0.75143427,0.414548022,18.75772683136165,3.819422517495679,4.183174404236386,4.252725554843087,,7.595861180292853,2.910621018155871,1.1298613235035448,0.73518189,0.435825105,13.46363096870482,4.672956292495315,4.565746009359382,4.536239590683782,,7.559748942,3.157232919021061,1.3207548067617985,0.68943374,0.449378739,9.553082621656358,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,SEA,60,27,33,15,0.45,98.86174415576524,0.315542616,0.424,239.0,16.21648550604224,-4.067925364514801,-53.44858270091936,5.193316144868732,0.255041135,0.094854008,99.85665781339684,0.314172447,0.408126247,176.0,19.360117730796038,3.280359168054745,-22.87643665354699,4.547869913090835,0.200591424,0.070642352,102.63801820948284,0.325312957,0.423527292,200.0,22.33669169766325,14.969332515282186,5.963369044358842,-4.808503428997938,0.205481673,0.078981511,107.81764745719128,0.326346339,0.42987641,223.0,23.402329066921386,48.442842579851394,-30.466251898556948,-9.741676960140468,0.206841175,0.081259033,100.381561002759,0.310684391,0.411075036,198.0,17.389108150792193,-20.7374834365734,-15.77636458352208,-23.05046022497117,0.217908987,0.077964442,4.9960633946026345,4.999558484764992,4.848681227802021,,7.747337354083434,3.1577121580404635,1.6257527942386545,0.68436754,0.434468757,5.4458362348377705,4.125172913068197,4.0543570982690085,4.061355856003575,,8.250345826136394,2.4850439235350588,1.211458912723341,0.72539185,0.425094517,16.492145128548145,4.455219136942487,4.700338295162317,4.640983839530111,,7.7732014114396275,3.061791552737474,1.4809073428546558,0.72661781,0.403030303,9.336861143819988,3.996568540340716,4.298241992097993,4.168534061495125,,8.141386918344766,2.841455221880571,1.3157173092620904,0.74870912,0.433576299,14.453279551584274,4.164730243025479,4.138378495978574,3.993609542,,7.892686708717414,3.020505981278449,1.1134655450333997,0.72801565,0.462881079,9.082441353,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025,SDP,19,15,4,9,0.7894736842105263,111.06439086409858,0.324493493,0.420014477,190.0,26.59871026175816,85.38310410677671,-31.246110877022147,4.635031709447503,0.176470588,0.075045059,105.92806903461756,0.329163281,0.413256804,205.0,25.36976744660529,50.849471955550094,-6.484476468525827,5.557012277655304,0.212135922,0.10566343,101.6823923912034,0.31789371,0.381675201,153.0,20.82900507376405,3.7302582111616953,-17.751487317495048,-8.213518472388387,0.214898785,0.092955465,98.60298026107196,0.321211123,0.401188707,180.0,22.974634927792412,-8.419704604684583,32.23398005985655,2.6159059209749103,0.216375224,0.095767282,116.43907908962468,0.332732191,0.465517241,95.0,13.701100025501516,52.26856923980736,6.693017193116248,5.430526259122416,0.214701927,0.091438816,3.858036494234237,3.7764844679958394,3.878346239812224,,9.085457093,2.888837699086252,1.056739331483932,0.72777638,0.414414414,19.31672410480678,3.734906596923069,4.137066796637394,4.165601839215926,,9.024983332029825,3.4788344054952325,1.0867453977669128,0.75629746,0.446518668,18.59538176120259,3.8099309760656648,3.815664306028847,3.859546763285673,,9.047806622375251,2.9182450029439133,1.0787529604899508,0.73503298,0.412381427,18.97341918578604,4.097203136196846,4.177027212776558,4.077752967515272,,9.547553237497103,3.247552716248191,1.2902098969590683,0.73571877,0.428460943,12.661907212808728,3.874439722775896,3.875596171145783,3.972234790126155,,9.772582336465987,2.9404230038924206,1.2107624133674677,0.74,0.425270758,8.305520893540233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,TEX,60,22,38,10,0.36666666666666664,87.62781321421629,0.319320937,0.430866425,223.0,9.216367957569688,-89.79467625424437,-39.97414172440767,8.962802930385806,0.25435203,0.0860735,88.58518281510369,0.318270799,0.404181184,194.0,9.520226869349482,-82.96208347504195,-34.81606485147495,1.6342612177832052,0.240791822,0.090053545,89.93847647179412,0.320150968,0.429834254,237.0,9.999151298451745,-76.75958341108529,-24.81795433163643,-0.3212619895348325,0.24387455,0.088859849,94.68234404521468,0.321528578,0.433303167,215.0,16.44013380450838,-40.29068948011728,-5.138303924351931,-1.246974469628185,0.200361307,0.071604532,97.70440317974402,0.325195312,0.413355107,172.0,21.64533392926006,4.78221571449528,-3.026706396602094,21.600193639751524,0.199288831,0.081299498,5.088317402471444,4.8370971916255066,4.816346965001655,,8.630737635926348,3.6488180143183904,1.5083450110647203,0.70468699,0.417913938,14.22693599993363,4.924528655,4.790760134326528,4.584878979765402,,7.050314970949379,3.088050535893082,1.396226515210314,0.69618821,0.429995569,10.856207403820008,4.699744723229816,4.877602642,4.892521579297577,,6.946084657697472,3.5075531378978204,1.3427842066370903,0.70929971,0.441886707,11.151236998965032,4.384615758066683,4.578299937,4.491957251297309,,7.197505810539051,3.3305616142355747,1.253638360414514,0.72769953,0.454835039,12.615432665683327,4.254621433262663,4.343852632775596,4.368984536144542,,6.831100395047825,3.169131507474242,1.0667745822403452,0.72433821,0.441824249,11.043323398102077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025,BOS,20,10,10,7,0.5,103.68800370320908,0.318615558,0.422628653,194.0,20.15820018927653,30.660817595445277,-42.28856356622418,4.7077572755515575,0.253552971,0.079618863,99.34982585020266,0.324016899,0.424307802,182.0,13.21040283659551,-9.51232843751815,-69.95937559381127,-4.702507573791081,0.222222222,0.078717201,101.95975994486152,0.321044045,0.409460191,155.0,18.49220966744264,9.585671965607036,-27.83255094103515,-3.15877057891339,0.223470052,0.077799479,105.3402656144422,0.328477905,0.448953594,219.0,21.72913773711356,34.30540000705998,-27.3782401541248,-5.410270758671686,0.226396602,0.083632799,105.13479900008504,0.330434782,0.445031204,81.0,6.827720547168947,13.891961499472457,-7.017850605305284,-0.6823483807966113,0.236545138,0.081163194,4.051859009641184,4.1040659099804655,4.028093241,,8.382515658,2.8561269165819354,1.170950080767865,0.70502629,0.439157196,15.53953360808373,4.518881402165641,4.372522947033545,4.2263046138887415,,8.955944617383993,3.127972224061732,1.3090909911566202,0.71562647,0.439302156,13.73352010245435,4.534591633162767,4.165540816916143,4.113200799161198,,8.465409623075011,3.308176420310146,1.1635221250140246,0.69828571,0.427550047,10.127201696566772,4.274841877293063,3.951570496011058,4.072444930193912,,9.684990425,3.463002470329396,1.1162791845750433,0.7188409,0.441555162,20.352192424295936,5.582061453,5.193327850166579,4.671912179248983,,9.223283078003693,4.328244572917934,1.6832062228014186,0.70824236,0.428663239,0.1066666082479059,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,WSN,60,26,34,12,0.43333333333333335,103.7852770740814,0.341694806,0.454462989,231.0,28.493175487467862,39.65099244234818,53.751926864730194,8.681367188459262,0.208712302,0.093186532,100.84317769261808,0.334880742,0.41852456,191.0,24.375669598170568,13.219665957478613,31.03569506946951,7.141588722122833,0.204993638,0.100349872,98.851007046194,0.332198995,0.449306681,215.0,23.175860910449373,0.7435449604149014,18.203569530916862,10.241664179489362,0.213550048,0.087222401,95.80994986895828,0.32553226,0.425865209,203.0,21.60465166983559,-27.25244350856144,41.30162638425827,5.148770801111823,0.201902918,0.086437671,96.17412289905803,0.321016166,0.402542372,177.0,17.906149774918717,-29.669526835405254,9.410512830480002,-2.2673474191688,0.219715546,0.088115089,4.276980394888154,4.1436065790803855,4.321716357882366,,9.448124819701755,3.2327468774227714,1.2630848534611214,0.73018591,0.425846925,21.734436947852373,4.039419341059085,4.148675068049318,4.131000168181188,,8.819502629092023,3.0311205224896365,1.2323652226959918,0.74791381,0.411793855,16.429437309969217,3.8820278640423775,3.992662781778538,4.115297900604876,,9.064286215,3.079493257533617,1.1758065165128355,0.74383803,0.440362355,22.98294879391324,3.520667238508824,3.583646527651079,3.821250021871222,,9.100709009,2.885590661334728,0.9556977617668436,0.75,0.433493792,23.49877161905169,3.6196563599537,3.4528316881588275,3.5820398832545384,,8.418680823323855,2.2834573917212246,0.9096190159329056,0.72692794,0.446715328,22.18994295783341,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,PIT,60,19,41,6,0.31666666666666665,91.77759634272851,0.321249393,0.420187378,163.0,13.488451938071869,-71.47396088294269,11.636779957450926,-3.3408033420455467,0.194765574,0.068240205,94.87276257458588,0.317307692,0.407196621,157.0,18.86241883541461,-39.93679967764104,37.43165260972455,-1.4670081378426405,0.202604681,0.078140454,85.1113254546923,0.318069916,0.385672407,151.0,10.541897984365288,-118.70822257898465,13.399749342352152,-0.96212651913811,0.197685788,0.08458279,97.4977016969392,0.332475884,0.40166005,153.0,22.01378655329968,-23.898371549531557,40.04004845675081,-4.0902402231786255,0.213065005,0.089602299,97.18881497946072,0.323368691,0.395666844,140.0,24.017373181603755,-17.451992962416373,49.5791278029792,3.5005223392508924,0.210342084,0.073349244,5.187500428691697,4.779287382839344,4.719886969008562,,9.018750745303755,3.650000301633676,1.5062501244755409,0.68870075,0.422380952,8.653120865579695,4.004184402664622,4.058618533391314,4.135131287352589,,8.384937871410557,3.119247097373538,1.092050291635806,0.73601974,0.434248554,14.94141935184598,4.22929238896486,4.232836462719787,4.327778949123049,,7.883850804835528,3.192272394034037,1.136973729381986,0.7322011,0.45175644,16.59111249540001,4.224954256885916,4.303959338188337,4.275371811942139,,7.643382737861156,3.306755681233763,1.1167279974147792,0.725,0.469448927,8.986062656156719,3.2262252553413084,3.360490157887092,3.555591485780556,,8.083687999338334,2.736854008744593,0.6645782361189961,0.74971687,0.503635937,19.465682024369016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025,CIN,18,9,9,5,0.5,87.43254629979447,0.304654679,0.388169014,174.0,8.729093158522671,-74.12857490951511,-40.32652369840071,15.670508422801504,0.244388609,0.083082077,96.62940894899084,0.326910621,0.419530823,198.0,13.593501632118551,-8.36215787016355,-65.87895811961381,17.50601961184293,0.24213075,0.089749798,84.91452248277253,0.303508477,0.372304832,156.0,4.064791924785453,-123.74405558615618,-43.165728103369474,-18.85620879428461,0.239210438,0.075610572,98.21922964899365,0.328109696,0.431311082,222.0,18.050763765853343,-30.89117064458665,4.159208812518045,-16.601141795981675,0.231256085,0.089743589,86.65533918091714,0.312116925,0.402823018,90.0,3.9554070144590354,-38.93714118955246,-13.32165993610397,-2.7394365635700524,0.251530852,0.112576542,4.090336471134187,4.250513480963262,4.281033377217884,,8.634454492224709,3.069327983732433,1.235294219325579,0.7389898,0.384388081,17.032511407509446,4.833488252,4.787694532863187,4.736525930813616,,8.635248740148441,3.8330249657574176,1.388142809784905,0.7179969,0.386819484,14.87011868553236,4.862529761454225,4.592759018912746,4.309361080099512,,8.940984502856015,3.869789615097511,1.3468385425094278,0.71125265,0.406072574,10.704823386389762,4.411108952,4.336429772422153,4.177958221421003,,9.562631641,3.8714853820685806,1.2925866915820543,0.7262278,0.441949476,17.161608387716115,3.892857535562756,3.919593991969904,3.9475330913841535,,10.982143965005024,3.803571812270032,1.1964286921224985,0.72833212,0.431962025,10.096092249674255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025,PIT,19,7,12,3,0.3684210526315789,85.55920832020556,0.301202834,0.371188606,160.0,6.328884621195165,-101.65098587338964,-39.91063693491742,3.444541874458082,0.247453171,0.079691094,89.54884842117958,0.31453076,0.391971883,159.0,13.183870620745497,-80.97756668007148,6.231359168887138,-2.140840986030525,0.240433568,0.091312202,82.06792915839983,0.29119294,0.363721628,158.0,5.918178308546579,-116.64674619257204,-30.3409454934299,6.721366380472318,0.253213802,0.080514208,80.46529025535288,0.309023693,0.364130434,124.0,7.172047770752839,-152.10197470214945,22.8872404769063,-2.663333561096806,0.221962226,0.088417182,71.61208970715913,0.283764705,0.357142857,59.0,1.5772391966139307,-80.25772518078722,3.064929062500596,-2.7905784100294118,0.244142455,0.078256794,4.172613820552548,4.032559541809448,4.201514152058535,,8.482855083,3.221733309721982,1.038461610512328,0.70828055,0.415284787,14.805603287182748,4.613287129,4.396299203505847,4.4963744016077785,,8.578322451,3.751049288764136,1.1265735280013094,0.70139504,0.429843561,11.839613660486066,4.661506376281574,4.274288946596915,4.3449413531186405,,7.916960557543435,3.711471109376362,1.0387052251496989,0.68678682,0.439284885,9.041321731638163,5.079016882413852,4.7434407906372655,4.703757534165264,,8.456434200161134,3.905944455257353,1.3728814669468912,0.70052637,0.409001956,5.117764355731197,4.684210954097025,4.801555914624087,4.634888153259344,,9.403509630696648,4.368421452,1.4035089001039776,0.7024,0.43443804,2.8976728334091604,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010,ARI,162,65,97,35,0.4012345679012346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025,TEX,18,11,7,7,0.6111111111111112,95.1183087392611,0.305440714,0.380116959,176.0,16.93033002864566,-36.99311305879156,-1.2463190332055092,-3.0903677134774625,0.212126218,0.080951594,116.25320856240376,0.337146488,0.452368185,233.0,34.083375923353394,114.378359960611,10.939508579671385,-8.406322391238064,0.224548049,0.094988899,97.77449381469944,0.300880544,0.39539978,198.0,17.295207087096117,-7.032357573940891,-18.976844310760494,8.06640766793862,0.239840769,0.075634433,83.02231668148555,0.294415387,0.37520814,167.0,11.943447104412256,-115.39564423972384,30.867923386394978,8.409385830454994,0.232374221,0.072858825,76.20415820859468,0.284848484,0.363636363,62.0,-0.3609171973182125,-59.72683533246289,-22.814120549708605,3.3186115878634155,0.255239869,0.077782952,4.374971246399227,4.318009193768554,4.211708085991865,,8.642774609241123,3.341116369728516,1.248190644,0.72069342,0.412756598,11.71046214364469,4.279647634496253,4.314683063206733,4.347100701309461,,8.465305935877653,3.0765841706261496,1.240659197116044,0.7262291,0.419638495,14.256123481784016,4.2209062459355655,4.175148852918241,4.1069703214447815,,8.241115612,3.643902717516439,1.0599303945960037,0.7123381,0.458534233,9.193117669317871,4.802247035947522,4.756741476449702,4.5729146049678056,,7.828926417814447,3.2415167492645773,1.4659490951839804,0.703125,0.424185167,5.763780226698145,5.016774880336891,4.881096966007158,4.996487716793766,,8.518065682,4.110968304720508,1.4109679350947506,0.68556048,0.406395736,3.087991183856502,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025,PHI,18,10,8,5,0.5555555555555556,108.07932101356622,0.325150382,0.424647632,198.0,27.05201896659644,69.5751572244445,-13.148687014356256,10.094934151798952,0.222186182,0.083522542,105.82880057510556,0.327087707,0.437827107,220.0,22.53816124602793,55.24396945742632,-40.19295524712652,10.423190501518548,0.238601578,0.086837441,106.5941493937309,0.316639209,0.422125181,205.0,22.30379554067703,49.257764104845066,-45.86200733298028,2.730783463535772,0.2242883,0.078657232,93.5572723094179,0.317715231,0.40849795,198.0,18.38362773419633,-43.96098403818078,22.997778552322416,6.540695283096284,0.230251272,0.092626046,108.32806736327971,0.341760722,0.439425051,82.0,6.786417271476563,29.1710449070207,-20.495206410763785,5.516903432551771,0.215924426,0.103013945,3.855360659880966,3.858947469627638,3.667981343030074,,8.939695510694861,2.769870765351373,1.1291590282175643,0.7372924,0.458670591,21.797390786465257,4.030968654732346,3.996200574823675,4.018414918135906,,9.072799417926984,2.9327480924523264,1.154379568305703,0.71193936,0.4400592,24.343890161719173,3.975962945545415,3.6004123668763004,3.6986258617058727,,8.966395042014462,2.917386440233799,0.9451575940282286,0.71229558,0.441872043,22.833409663056955,4.390038018701425,4.151237224912832,4.016148609489578,,9.389098653,3.2290886582644878,1.2687971152316255,0.71384615,0.454406908,17.641953375656158,5.197184127023979,4.428844107486701,4.004620955,,9.633804723263962,3.350101266548558,1.4486924395885656,0.69431644,0.465648854,5.826870174205396,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025,STL,18,9,9,5,0.5,97.96365551854647,0.311596583,0.391683312,165.0,16.98067744536318,-18.064527011039768,-21.292950704693794,-3.176471933722496,0.215570821,0.078181223,103.05686467911671,0.325844512,0.415789473,209.0,18.45587350793392,16.046255058544926,-41.83180212602019,-7.110398066230118,0.213733075,0.091876208,111.6094624958634,0.325267944,0.420123726,197.0,31.424323858064067,86.64560495815644,0.588425996596925,3.5031023070332594,0.198864557,0.087104622,95.22809257856152,0.313307601,0.411511866,198.0,25.04264723417901,-26.189049527351592,74.58574070595205,10.67292810464278,0.223462756,0.079653391,93.49349028364664,0.323030907,0.371004566,51.0,6.881774459526644,-21.10345246539776,3.8362782523036,-4.385478247015271,0.237195425,0.101939333,4.063712359557828,3.951798424462013,3.913031290461674,,8.152355469787791,2.8296402012871997,1.0844876542378252,0.70570756,0.449510623,15.51019585505128,4.832905979434493,4.428436045652685,4.544833568633879,,7.655776747083324,3.3395569349416965,1.1278880968954033,0.69419478,0.454094292,13.959198434837162,3.79266347623476,3.942010836409874,4.032635003652112,,7.378454399220351,3.065475107237682,0.9152543264963222,0.74243868,0.472287458,13.913948567700572,3.995060381218825,4.302708899336183,4.662614535772027,,7.780522999988967,3.861679986933299,0.9654199967333248,0.73211994,0.437239007,13.015751489903778,3.9196619793466274,4.584654074987233,4.518688928333275,,8.828753196198228,3.881607008673359,1.3128964882277538,0.74008638,0.443837753,3.6969871080946177,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025,HOU,18,8,10,5,0.4444444444444444,111.32507335989968,0.322278771,0.418444846,190.0,26.129004001984832,66.15673030435202,-17.13240380701609,-12.761227682232857,0.192565907,0.073358441,112.201091416133,0.331192807,0.436680438,222.0,27.57594907875937,82.02601805572006,-20.14731190353632,-9.262175489806395,0.198464736,0.08795778,113.02522509987487,0.319423745,0.423923091,214.0,30.37630099241669,82.99820297001483,14.78786650954862,-5.701291207689792,0.194747274,0.087215064,114.68718690157776,0.339012738,0.444484176,221.0,34.07757368136523,106.59459998442148,17.687178273219615,-6.265537990974735,0.194245747,0.090446669,96.62881822359788,0.312162162,0.407630522,69.0,6.522841054892156,-7.304995839743553,-7.46738164126873,1.9520905278623104,0.197397936,0.086137281,3.752095234518779,4.029608330284064,3.930985726464071,,9.295391711647024,3.4189946525598254,1.1501397452545,0.75245778,0.420579933,14.407508759944903,3.941651474437252,4.3129278624661005,4.301001377,,9.091328835194926,3.3438654688353937,1.2516144492288903,0.74637769,0.416666666,15.453588875941932,2.895526018129542,3.284017728663477,3.554690470697897,,9.489853014256822,2.851937454415764,0.8344096482351799,0.77235772,0.426871198,26.73110985476524,3.7993082994942378,4.122283342886727,4.123705746174249,,9.068512924694442,3.419377469544814,1.1647059868941352,0.7505352,0.446614253,16.266394247766584,4.311069122546757,4.328824006,4.432146258379552,,9.034352025735434,3.7270995999707015,1.202290193538936,0.71451613,0.442068965,6.267363418824971,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
